Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Saldo atual da despesa
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;75;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.880,00
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;76;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.020,00
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;367;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);6.656,93
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;367;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00335.01005.03.99.01.00.1.500.0000;SECRETARIA DE ESTADO DAS CIDADES - CONVÊNIO 219/2024 (SUBSTITUIÇÃO DE LUMINÁRIAS);2.140,10
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;367;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00793.01005.03.99.01.01.1.701.0000;FESTA ANIVERSARIO DO MUNICÍPIO  SETU847/2025;0,00
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;367;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00793.01005.03.99.01.01.2.701.0000;FESTA ANIVERSARIO DO MUNICÍPIO  SETU847/2025;0,00
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;367;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00795.01005.03.99.01.01.1.701.0000;NATAL ENCANTADO DE INAJÁ. TERMO 792/2025;0,00
PREFEITURA MUNICIPAL DE INAJA;06.004;DIVISÃO DE TESOURARIA;2.605;MANUTENÇÃO DA DIVISÃO DE TESOURARIA;5;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;4;Administração;123;Administração Financeira;367;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00795.01005.03.99.01.01.2.701.0000;NATAL ENCANTADO DE INAJÁ. TERMO 792/2025;0,00
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;77;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);93.236,98
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;78;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;79;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.764,70
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;80;3.3.90.14.00.00.00.00;DIÁRIAS-CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;81;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;82;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);4.400,00
PREFEITURA MUNICIPAL DE INAJA;06.005;DIVISÃO DE LICITAÇÃO E COMPRAS;2.606;MANUTENÇÃO DA DIVISÃO DE LICITAÇÕES E COMPRAS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;83;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);4.000,00
PREFEITURA MUNICIPAL DE INAJA;06.006;DIVISÃO DE COMPRAS E ALMOXARIFADO;2.601;MANUTENÇÃO DA DIVISÃO DE COMPRAS E ALMOXARIFADO;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;123;Administração Financeira;84;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.650,16
PREFEITURA MUNICIPAL DE INAJA;06.006;DIVISÃO DE COMPRAS E ALMOXARIFADO;2.601;MANUTENÇÃO DA DIVISÃO DE COMPRAS E ALMOXARIFADO;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;123;Administração Financeira;85;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);290,28
PREFEITURA MUNICIPAL DE INAJA;06.006;DIVISÃO DE COMPRAS E ALMOXARIFADO;2.601;MANUTENÇÃO DA DIVISÃO DE COMPRAS E ALMOXARIFADO;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;123;Administração Financeira;86;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;06.006;DIVISÃO DE COMPRAS E ALMOXARIFADO;2.601;MANUTENÇÃO DA DIVISÃO DE COMPRAS E ALMOXARIFADO;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;123;Administração Financeira;87;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;88;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);76.055,42
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;89;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);9.552,88
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;90;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;91;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);13.668,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;92;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.187,72
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;93;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;2.701;MANUTENÇÃO DO DEPARTAMENTO DE OBRAS, VIAÇÃO E SERVIÇOS URBANOS;2;ADMINISTRAÇÃO E PLANEJAMENTO;4;Administração;122;Administração Geral;94;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.721;CONSTRUÇÃO DO PORTAL DE ENTRADA DO MUNICIPIO;6;HABITAÇÃO E URBANISO;15;Urbanismo;452;Serviços Urbanos;95;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);22.150,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.721;CONSTRUÇÃO DO PORTAL DE ENTRADA DO MUNICIPIO;6;HABITAÇÃO E URBANISO;15;Urbanismo;452;Serviços Urbanos;95;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00788.01005.03.05.01.01.1.701.0000;CONTRUÇÃO DE PORTAL TURISTICO DO MUNICIPIO SIT70190;20.850,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.701;PAVIMENTAÇÃO DE ESTRADAS VICINAIS, ESPECIALMENTE GOIABEIRA E LIGAÇÃO COM STO ANTONIO DO CAIUA;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;96;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);145.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.701;PAVIMENTAÇÃO DE ESTRADAS VICINAIS, ESPECIALMENTE GOIABEIRA E LIGAÇÃO COM STO ANTONIO DO CAIUA;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;96;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00504.00504.01.99.00.00.1.500.0000;OUTROS ROYALTIES E COMPENSAÇÕES FINANCEIRAS E PATRIMONIAIS NÃO PREVIDENCIÁRIAS;40.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.701;PAVIMENTAÇÃO DE ESTRADAS VICINAIS, ESPECIALMENTE GOIABEIRA E LIGAÇÃO COM STO ANTONIO DO CAIUA;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;96;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00780.01006.03.99.01.02.1.700.0000;PAVIMENTAÇÃO ESTRADAS VICINAIS REPASSE Nº 946232/2023;960.019,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.701;PAVIMENTAÇÃO DE ESTRADAS VICINAIS, ESPECIALMENTE GOIABEIRA E LIGAÇÃO COM STO ANTONIO DO CAIUA;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;96;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00800.01005.03.99.01.01.1.701.0000;ESTRADA BOA   CONVÊNIO Nº 1025/2025;7.823.063,04
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.701;PAVIMENTAÇÃO DE ESTRADAS VICINAIS, ESPECIALMENTE GOIABEIRA E LIGAÇÃO COM STO ANTONIO DO CAIUA;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;96;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00801.01005.03.99.01.01.1.701.0000;ROTA DO PROGRESSO  CONVÊNIO Nº 942/2025;4.878.160,85
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.703;REVITALIZAR O PREDIO DA RODOVIARIA MUNICIPAL, VISANDO ATIVAR LINHAS DE TRANSPORTE INTERMUNICIPAL;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;97;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;07.001;ADMIN. DO DEPTO DE OBRAS, VIAÇÃO E SERV.  PUBLICOS;1.703;REVITALIZAR O PREDIO DA RODOVIARIA MUNICIPAL, VISANDO ATIVAR LINHAS DE TRANSPORTE INTERMUNICIPAL;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;97;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00504.00504.01.99.00.00.1.500.0000;OUTROS ROYALTIES E COMPENSAÇÕES FINANCEIRAS E PATRIMONIAIS NÃO PREVIDENCIÁRIAS;40.000,00
